,SampID,PortSampled,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob.East.,GEAR,BFT_Area,Month,quarter,Method
2248,5958,Pinkneys Point,Can,09BFT1-1,2017,233.67,CFL,207,TW,NA,0.988,RR,W_ATL,9,3,stable isotope
2249,5959,Pinkneys Point,Can,09BFT1-1,2017,257.15,CFL,275,TW,NA,0.354,RR,W_ATL,9,3,stable isotope
2250,5960,Pinkneys Point,Can,09BFT1-1,2017,262.48,CFL,292,TW,NA,0.012,RR,W_ATL,9,3,stable isotope
2251,5966,Ballantynes Cove,Can,09BFT1-1,2017,262,CFL,412,TW,NA,0.086,RR,GSL,10,4,stable isotope
2252,5967,Port Hood,Can,09BFT1-1,2017,248,CFL,252,TW,NA,0.87,RR,GSL,10,4,stable isotope
2253,5968,Ballantynes Cove,Can,09BFT1-1,2017,289.13,CFL,411,TW,NA,0.066,RR,GSL,10,4,stable isotope
2254,5969,Port Hood,Can,09BFT1-1,2017,242,CFL,257,TW,NA,0.032,RR,GSL,10,4,stable isotope
2255,5970,Ballantynes Cove,Can,09BFT1-1,2017,273,CFL,404,TW,NA,0.022,RR,GSL,10,4,stable isotope
2256,5971,Ballantynes Cove,Can,09BFT1-1,2017,236,CFL,413,TW,NA,0.05,RR,GSL,10,4,stable isotope
2257,5972,Port Hood,Can,09BFT1-1,2017,268,CFL,316,TW,NA,0.01,RR,GSL,10,4,stable isotope
2258,5973,Port Hood,Can,09BFT1-1,2017,219,CFL,186,TW,NA,0.82,RR,GSL,10,4,stable isotope
2259,5975,Port Hood,Can,09BFT1-1,2017,243,CFL,235,TW,NA,0.696,RR,GSL,10,4,stable isotope
2260,5976,Port Hood,Can,09BFT1-1,2017,208,CFL,148,TW,NA,0.668,RR,GSL,10,4,stable isotope
2261,5977,Ballantynes Cove,Can,09BFT1-1,2017,254,CFL,298,TW,NA,0.018,RR,GSL,10,4,stable isotope
2262,5978,Ballantynes Cove,Can,09BFT1-1,2017,259,CFL,310,TW,NA,0.336,RR,GSL,10,4,stable isotope
2263,5979,Ballantynes Cove,Can,09BFT1-1,2017,234,CFL,230,TW,NA,0.422,RR,GSL,10,4,stable isotope
2264,5980,Port Hood,Can,09BFT1-1,2017,264,CFL,270,TW,NA,0.102,RR,GSL,10,4,stable isotope
2265,5981,Port Hood,Can,09BFT1-1,2017,256,CFL,281,TW,NA,0.028,RR,GSL,10,4,stable isotope
2266,5982,Port Hood,Can,09BFT1-1,2017,213,CFL,167,TW,NA,0.976,RR,GSL,10,4,stable isotope
2267,5983,Port Hood,Can,09BFT1-1,2017,275,CFL,385,TW,NA,0.002,RR,GSL,10,4,stable isotope
2268,5984,Port Hood,Can,09BFT1-1,2017,268,CFL,350,TW,NA,0.01,RR,GSL,10,4,stable isotope
2269,5985,Port Hood,Can,09BFT1-1,2017,188,CFL,122,TW,NA,0.182,RR,GSL,10,4,stable isotope
2270,5986,Port Hood,Can,09BFT1-1,2017,214,CFL,187,TW,NA,0.732,RR,GSL,10,4,stable isotope
2271,5987,Port Hood,Can,09BFT1-1,2017,247,CFL,284,TW,NA,0.998,RR,GSL,10,4,stable isotope
2272,5988,Port Hood,Can,09BFT1-1,2017,247,CFL,206,TW,NA,0.11,RR,GSL,10,4,stable isotope
2273,5989,Port Hood,Can,09BFT1-1,2017,257,CFL,263,TW,NA,0.94,RR,GSL,10,4,stable isotope
2274,5990,Port Hood,Can,09BFT1-1,2017,244,CFL,242,TW,NA,0.73,RR,GSL,10,4,stable isotope
2275,5992,SABS,Can,09BFT1-1,2017,186.25,CFL,110,TW,NA,0.732,LL,W_ATL,10,4,stable isotope
2276,6005,SABS,Can,09BFT1-1,2017,200.6,CFL,131,TW,NA,0.11,LL,W_ATL,10,4,stable isotope
2277,6006,SABS,Can,09BFT1-1,2017,253.95,CFL,265,TW,NA,0.328,LL,W_ATL,10,4,stable isotope
2278,6007,SABS,Can,09BFT1-1,2017,203.77,CFL,144,TW,NA,0.33,LL,W_ATL,10,4,stable isotope
2279,6008,SABS,Can,09BFT1-1,2017,260.35,CFL,285,TW,NA,0.014,LL,W_ATL,10,4,stable isotope
2280,6016,Canso,Can,09BFT1-1,2017,209.73,CFL,155,TW,NA,0.486,RR,W_ATL,11,4,stable isotope
2281,6017,Canso,Can,09BFT1-1,2017,257.15,CFL,275,TW,NA,0.944,RR,W_ATL,11,4,stable isotope
2282,6018,Canso,Can,09BFT1-1,2017,283.82,CFL,369,TW,NA,0.012,RR,W_ATL,11,4,stable isotope
2283,6019,Canso,Can,09BFT1-1,2017,290.22,CFL,394,TW,NA,0.654,RR,W_ATL,11,4,stable isotope
2284,6020,Canso,Can,09BFT1-1,2017,228.34,CFL,193,TW,NA,0.074,RR,W_ATL,11,4,stable isotope
2285,6021,Canso,Can,09BFT1-1,2017,236.87,CFL,215,TW,NA,0.578,RR,W_ATL,11,4,stable isotope
2286,6022,Canso,Can,09BFT1-1,2017,205.07,CFL,145,TW,NA,0.044,RR,W_ATL,11,4,stable isotope
2287,6023,Canso,Can,09BFT1-1,2017,239.01,CFL,221,TW,NA,0.13,RR,W_ATL,11,4,stable isotope
2288,6024,Canso,Can,09BFT1-1,2017,218.74,CFL,170,TW,NA,0.634,RR,W_ATL,11,4,stable isotope
2289,6026,Canso,Can,09BFT1-1,2017,203.2,CFL,225,TW,NA,0.076,RR,W_ATL,11,4,stable isotope
2290,6027,Canso,Can,09BFT1-1,2017,243.65,CFL,242,TW,NA,0.322,RR,W_ATL,11,4,stable isotope
2291,6028,Canso,Can,09BFT1-1,2017,254,CFL,239,TW,NA,0.012,RR,W_ATL,11,4,stable isotope
2292,6029,Canso,Can,09BFT1-1,2017,266.7,CFL,328,TW,NA,0.036,RR,W_ATL,11,4,stable isotope
2293,6030,Canso,Can,09BFT1-1,2017,277.67,CFL,358,TW,NA,0.032,RR,W_ATL,11,4,stable isotope
2294,6031,Canso,Can,09BFT1-1,2017,165.1,CFL,166,TW,NA,0.63,RR,W_ATL,11,4,stable isotope
2295,6032,Canso,Can,09BFT1-1,2017,142.24,CFL,173,TW,NA,0.146,RR,W_ATL,11,4,stable isotope
2296,6033,Canso,Can,09BFT1-1,2017,223.52,CFL,282,TW,NA,0.044,RR,W_ATL,11,4,stable isotope
2297,6034,Canso,Can,09BFT1-1,2017,267.33,CFL,320,TW,NA,0.036,RR,W_ATL,11,4,stable isotope
2298,6035,Canso,Can,09BFT1-1,2017,208.45,CFL,152,TW,NA,0.044,RR,W_ATL,11,4,stable isotope
2299,6036,Ballantynes Cove,Can,09BFT1-1,2017,231,CFL,235,TW,NA,0.784,RR,GSL,10,4,stable isotope
2300,6037,Canso,Can,09BFT1-1,2017,214.67,CFL,166,TW,NA,0.016,RR,W_ATL,11,4,stable isotope
2301,6038,Ballantynes Cove,Can,09BFT1-1,2017,223,CFL,212,TW,NA,0.06,RR,GSL,10,4,stable isotope
2302,6039,Ballantynes Cove,Can,09BFT1-1,2017,282,CFL,417,TW,NA,0.016,RR,GSL,10,4,stable isotope
2303,6040,Canso,Can,09BFT1-1,2017,177.8,CFL,214,TW,NA,0.878,RR,W_ATL,11,4,stable isotope
2304,6041,Ballantynes Cove,Can,09BFT1-1,2017,216,CFL,191,TW,NA,0.914,RR,GSL,10,4,stable isotope
2305,6042,Ballantynes Cove,Can,09BFT1-1,2017,236,CFL,282,TW,NA,0.636,RR,GSL,10,4,stable isotope
2306,6044,Ballantynes Cove,Can,09BFT1-1,2017,267,CFL,374,TW,NA,0.118,RR,GSL,10,4,stable isotope
2307,6045,Ballantynes Cove,Can,09BFT1-1,2017,261.42,CFL,289,TW,NA,0.084,RR,GSL,10,4,stable isotope
2308,6046,Ballantynes Cove,Can,09BFT1-1,2017,211,CFL,218,TW,NA,0.04,RR,GSL,10,4,stable isotope
2309,6047,Ballantynes Cove,Can,09BFT1-1,2017,256,CFL,322,TW,NA,0.646,RR,GSL,10,4,stable isotope
2310,6048,Canso,Can,09BFT1-1,2017,177.8,CFL,208,TW,NA,0.054,RR,W_ATL,11,4,stable isotope
2311,6049,Canso,Can,09BFT1-1,2017,127,CFL,159,TW,NA,0.304,RR,W_ATL,11,4,stable isotope
2312,6050,Canso,Can,09BFT1-1,2017,127,CFL,150,TW,NA,0.582,RR,W_ATL,11,4,stable isotope
2313,6052,Canso,Can,09BFT1-1,2017,215.9,CFL,303,TW,NA,0.036,RR,W_ATL,11,4,stable isotope
2314,6053,Canso,Can,09BFT1-1,2017,257.97,CFL,287,TW,NA,0.012,RR,W_ATL,11,4,stable isotope
2315,6054,Canso,Can,09BFT1-1,2017,241.3,CFL,300,TW,NA,0.02,RR,W_ATL,11,4,stable isotope
2316,6055,North Lake,Can,09BFT1-1,2017,287,CFL,352,TW,NA,0.078,RR,GSL,10,4,stable isotope
2317,6056,North Lake,Can,09BFT1-1,2017,249.68,CFL,252,TW,NA,0.162,RR,GSL,10,4,stable isotope
2318,6057,North Lake,Can,09BFT1-1,2017,274.22,CFL,333,TW,NA,0.01,RR,GSL,10,4,stable isotope
2319,6058,North Lake,Can,09BFT1-1,2017,215.53,CFL,162,TW,NA,0.012,RR,GSL,10,4,stable isotope
2320,6059,North Lake,Can,09BFT1-1,2017,251.81,CFL,258,TW,NA,0.668,RR,GSL,10,4,stable isotope
2321,6060,North Lake,Can,09BFT1-1,2017,232.61,CFL,204,TW,NA,0.97,RR,GSL,10,4,stable isotope
2322,6061,North Lake,Can,09BFT1-1,2017,305.16,CFL,458,TW,NA,0.324,RR,GSL,10,4,stable isotope
2323,6062,North Lake,Can,09BFT1-1,2017,255.01,CFL,268,TW,NA,0.728,RR,GSL,10,4,stable isotope
2324,6063,North Lake,Can,09BFT1-1,2017,252.88,CFL,261,TW,NA,0.078,RR,GSL,10,4,stable isotope
2325,6064,North Lake,Can,09BFT1-1,2017,251.81,CFL,258,TW,NA,0.032,RR,GSL,10,4,stable isotope
2326,6066,North Lake,Can,09BFT1-1,2017,216.6,CFL,165,TW,NA,0.976,RR,GSL,10,4,stable isotope
2327,6067,North Lake,Can,09BFT1-1,2017,241.14,CFL,227,TW,NA,0.022,RR,GSL,10,4,stable isotope
2328,6068,North Lake,Can,09BFT1-1,2017,257.15,CFL,275,TW,NA,0.73,RR,GSL,10,4,stable isotope
2329,6069,Tignish,Can,09BFT1-1,2017,268,CFL,291,TW,NA,0.02,RR,GSL,10,4,stable isotope
2330,6070,Tignish,Can,09BFT1-1,2017,265,CFL,285,TW,NA,0.144,RR,GSL,10,4,stable isotope
2331,6071,Tignish,Can,09BFT1-1,2017,258,CFL,269,TW,NA,0.288,RR,GSL,10,4,stable isotope
2332,6072,Tignish,Can,09BFT1-1,2017,260,CFL,246,TW,NA,0.44,RR,GSL,10,4,stable isotope
2333,6073,Tignish,Can,09BFT1-1,2017,265,CFL,262,TW,NA,0.092,RR,GSL,10,4,stable isotope
2334,6074,Tignish,Can,09BFT1-1,2017,265,CFL,304,TW,NA,0.174,RR,GSL,10,4,stable isotope
2335,6075,Tignish,Can,09BFT1-1,2017,268,CFL,241,TW,NA,0.154,RR,GSL,10,4,stable isotope
2336,6076,Tignish,Can,09BFT1-1,2017,278,CFL,366,TW,NA,0.072,RR,GSL,10,4,stable isotope
2337,6077,Tignish,Can,09BFT1-1,2017,261,CFL,318,TW,NA,0.638,RR,GSL,10,4,stable isotope
2338,6078,Tignish,Can,09BFT1-1,2017,278,CFL,356,TW,NA,0.246,RR,GSL,10,4,stable isotope
2339,6079,Tignish,Can,09BFT1-1,2017,286,CFL,406,TW,NA,0.694,RR,GSL,10,4,stable isotope
2340,6080,Seacow Pond,Can,09BFT1-1,2017,299.83,CFL,434,TW,NA,0.014,RR,GSL,10,4,stable isotope
2341,6081,Seacow Pond,Can,09BFT1-1,2017,292.36,CFL,403,TW,NA,0.032,RR,GSL,10,4,stable isotope
2342,6082,Seacow Pond,Can,09BFT1-1,2017,257.15,CFL,275,TW,NA,0.146,RR,GSL,10,4,stable isotope
2343,6083,Seacow Pond,Can,09BFT1-1,2017,271.02,CFL,321,TW,NA,0.178,RR,GSL,10,4,stable isotope
2344,6084,Seacow Pond,Can,09BFT1-1,2017,263.55,CFL,296,TW,NA,0.014,RR,GSL,10,4,stable isotope
2345,6128,Tignish,Can,09BFT1-1,2017,271,CFL,283,TW,NA,0.002,RR,GSL,8,3,stable isotope
2346,6130,Tignish,Can,09BFT1-1,2017,286,CFL,329,TW,NA,0.976,RR,GSL,8,3,stable isotope
2347,6131,Tignish,Can,09BFT1-1,2017,259,CFL,230,TW,NA,0.184,RR,GSL,9,3,stable isotope
2348,6132,Tignish,Can,09BFT1-1,2017,273,CFL,301,TW,NA,0.22,RR,GSL,8,3,stable isotope
2349,6133,Tignish,Can,09BFT1-1,2017,251,CFL,220,TW,NA,0.07,RR,GSL,9,3,stable isotope
2350,6134,Tignish,Can,09BFT1-1,2017,249,CFL,252,TW,NA,0.026,RR,GSL,9,3,stable isotope
2351,6135,Tignish,Can,09BFT1-1,2017,273,CFL,318,TW,NA,0.016,RR,GSL,9,3,stable isotope
2352,6136,Tignish,Can,09BFT1-1,2017,266.75,CFL,307,TW,NA,0.03,RR,GSL,9,3,stable isotope
2353,6137,Tignish,Can,09BFT1-1,2017,246,CFL,243,TW,NA,0.73,RR,GSL,9,3,stable isotope
2354,6138,Tignish,Can,09BFT1-1,2017,277.42,CFL,345,TW,NA,0.03,RR,GSL,9,3,stable isotope
2355,6139,Tignish,Can,09BFT1-1,2017,251,CFL,309,TW,NA,0.006,RR,GSL,9,3,stable isotope
2356,6140,Tignish,Can,09BFT1-1,2017,245.41,CFL,239,TW,NA,0.022,RR,GSL,9,3,stable isotope
2357,6141,Tignish,Can,09BFT1-1,2017,226,CFL,192,TW,NA,0.066,RR,GSL,9,3,stable isotope
2358,6142,Tignish,Can,09BFT1-1,2017,202.73,CFL,135,TW,NA,0.008,RR,GSL,9,3,stable isotope
2359,6151,Tignish,Can,09BFT1-1,2017,243,CFL,288,TW,NA,0.02,RR,GSL,9,3,stable isotope
2360,6163,Sambro,Can,09BFT1-1,2017,238.78,CFL,224,TW,NA,0.16,RR,W_ATL,9,3,stable isotope
2361,6164,Pinkneys Point,Can,09BFT1-1,2017,277.42,CFL,345,TW,NA,0.928,RR,W_ATL,10,4,stable isotope
2362,6165,Pinkneys Point,Can,09BFT1-1,2017,278.49,CFL,349,TW,NA,0.444,RR,W_ATL,10,4,stable isotope
2363,6166,Pinkneys Point,Can,09BFT1-1,2017,261.42,CFL,289,TW,NA,0.014,RR,W_ATL,10,4,stable isotope
2364,6167,Pinkneys Point,Can,09BFT1-1,2017,216.6,CFL,165,TW,NA,0.976,RR,W_ATL,10,4,stable isotope
2365,6168,Pinkneys Point,Can,09BFT1-1,2017,260.35,CFL,285,TW,NA,0.806,RR,W_ATL,10,4,stable isotope
2366,6170,Pinkneys Point,Can,09BFT1-1,2017,242.21,CFL,230,TW,NA,0.09,RR,W_ATL,10,4,stable isotope
2367,6173,Pinkneys Point,Can,09BFT1-1,2017,250.75,CFL,255,TW,NA,1,RR,W_ATL,10,4,stable isotope
2368,6174,Pinkneys Point,Can,09BFT1-1,2017,251.81,CFL,258,TW,NA,0.904,RR,W_ATL,10,4,stable isotope
2369,6175,Pinkneys Point,Can,09BFT1-1,2017,234.74,CFL,209,TW,NA,0.928,RR,W_ATL,10,4,stable isotope
2370,6176,Pinkneys Point,Can,09BFT1-1,2017,271.02,CFL,321,TW,NA,0.95,RR,W_ATL,10,4,stable isotope
2371,6177,Pinkneys Point,Can,09BFT1-1,2017,276.35,CFL,341,TW,NA,0.012,RR,W_ATL,10,4,stable isotope
2372,6178,Pinkneys Point,Can,09BFT1-1,2017,244.34,CFL,236,TW,NA,0.018,RR,W_ATL,10,4,stable isotope
2373,6179,Pinkneys Point,Can,09BFT1-1,2017,251.81,CFL,258,TW,NA,0.856,RR,W_ATL,10,4,stable isotope
2374,6180,Pinkneys Point,Can,09BFT1-1,2017,251.81,CFL,258,TW,NA,0.914,RR,W_ATL,10,4,stable isotope
2375,6181,Pinkneys Point,Can,09BFT1-1,2017,249.68,CFL,252,TW,NA,0.788,RR,W_ATL,10,4,stable isotope
2376,6182,Pinkneys Point,Can,09BFT1-1,2017,258.21,CFL,278,TW,NA,0.302,RR,W_ATL,10,4,stable isotope
2377,6183,Pinkneys Point,Can,09BFT1-1,2017,239.01,CFL,221,TW,NA,0.79,RR,W_ATL,10,4,stable isotope
2378,6184,Pinkneys Point,Can,09BFT1-1,2017,240.07,CFL,224,TW,NA,0.644,RR,W_ATL,10,4,stable isotope
2379,6185,Pinkneys Point,Can,09BFT1-1,2017,260.35,CFL,285,TW,NA,0.006,RR,W_ATL,10,4,stable isotope
2380,6186,Pinkneys Point,Can,09BFT1-1,2017,252.88,CFL,261,TW,NA,0.022,RR,W_ATL,10,4,stable isotope
2381,6188,Pinkneys Point,Can,09BFT1-1,2017,261.62,CFL,244,TW,NA,0.768,RR,W_ATL,10,4,stable isotope
2382,6189,Pinkneys Point,Can,09BFT1-1,2017,252.88,CFL,261,TW,NA,0.08,RR,W_ATL,10,4,stable isotope
2383,6190,Pinkneys Point,Can,09BFT1-1,2017,243.28,CFL,233,TW,NA,0.08,RR,W_ATL,10,4,stable isotope
2384,6191,Pinkneys Point,Can,09BFT1-1,2017,272.08,CFL,325,TW,NA,0.726,RR,W_ATL,10,4,stable isotope
2385,6192,Pinkneys Point,Can,09BFT1-1,2017,267.82,CFL,310,TW,NA,0.006,RR,W_ATL,10,4,stable isotope
2386,6193,Pinkneys Point,Can,09BFT1-1,2017,250.75,CFL,255,TW,NA,0.834,RR,W_ATL,10,4,stable isotope
2387,6194,Pinkneys Point,Can,09BFT1-1,2017,268.88,CFL,314,TW,NA,0.386,RR,W_ATL,10,4,stable isotope
2388,6195,Pinkneys Point,Can,09BFT1-1,2017,259.08,CFL,320,TW,NA,0.97,RR,W_ATL,11,4,stable isotope
2389,6196,Pinkneys Point,Can,09BFT1-1,2017,215.9,CFL,188,TW,NA,0.012,RR,W_ATL,11,4,stable isotope
2390,6197,Pinkneys Point,Can,09BFT1-1,2017,257.15,CFL,275,TW,NA,0.12,RR,W_ATL,11,4,stable isotope
2391,6198,Pinkneys Point,Can,09BFT1-1,2017,205,CFL,120,TW,NA,0.084,HPe,W_ATL,10,4,stable isotope
2392,6199,Pinkneys Point,Can,09BFT1-1,2017,254,CFL,270,TW,NA,0.45,RR,W_ATL,11,4,stable isotope
2393,6200,Pinkneys Point,Can,09BFT1-1,2017,236.87,CFL,215,TW,NA,0.158,RR,W_ATL,11,4,stable isotope
2394,6201,Pinkneys Point,Can,09BFT1-1,2017,264.16,CFL,255,TW,NA,0.018,RR,W_ATL,10,4,stable isotope
2395,6202,Pinkneys Point,Can,09BFT1-1,2017,251.81,CFL,258,TW,NA,0.088,RR,W_ATL,10,4,stable isotope
2396,6203,Pinkneys Point,Can,09BFT1-1,2017,258.21,CFL,278,TW,NA,0.028,RR,W_ATL,10,4,stable isotope
2397,6204,Pinkneys Point,Can,09BFT1-1,2017,246.38,CFL,224,TW,NA,0.732,RR,W_ATL,11,4,stable isotope
2398,6205,Pinkneys Point,Can,09BFT1-1,2017,271.78,CFL,351,TW,NA,0.054,TL,W_ATL,11,4,stable isotope
2399,6206,Pinkneys Point,Can,09BFT1-1,2017,239.01,CFL,221,TW,NA,0.04,TL,W_ATL,11,4,stable isotope
2400,6207,Pinkneys Point,Can,09BFT1-1,2017,262.48,CFL,292,TW,NA,0.024,TL,W_ATL,11,4,stable isotope
2401,6208,Pinkneys Point,Can,09BFT1-1,2017,246.38,CFL,210,TW,NA,0.208,TL,W_ATL,10,4,stable isotope
2402,6209,Pinkneys Point,Can,09BFT1-1,2017,258.21,CFL,278,TW,NA,0.39,TL,W_ATL,10,4,stable isotope
2403,6210,Pinkneys Point,Can,09BFT1-1,2017,241.3,CFL,258,TW,NA,0.152,RR,W_ATL,11,4,stable isotope
2404,6212,Pinkneys Point,Can,09BFT1-1,2017,280.62,CFL,357,TW,NA,0.022,RR,W_ATL,11,4,stable isotope
2405,6214,Pinkneys Point,Can,09BFT1-1,2017,241.14,CFL,227,TW,NA,0.33,RR,W_ATL,11,4,stable isotope
2406,6217,Pinkneys Point,Can,09BFT1-1,2017,246.25,CFL,250,TW,NA,0.014,RR,W_ATL,11,4,stable isotope
2407,6220,Pinkneys Point,Can,09BFT1-1,2017,223.47,CFL,187,TW,NA,0.002,RR,W_ATL,11,4,stable isotope
2408,6223,Canso,Can,09BFT1-1,2017,246.48,CFL,242,TW,NA,0.688,RR,W_ATL,10,4,stable isotope
2409,6224,Canso,Can,09BFT1-1,2017,235.81,CFL,212,TW,NA,0.04,RR,W_ATL,10,4,stable isotope
2410,6225,Canso,Can,09BFT1-1,2017,259.28,CFL,282,TW,NA,0.032,RR,W_ATL,10,4,stable isotope
2411,6226,Canso,Can,09BFT1-1,2017,257.15,CFL,275,TW,NA,0.014,RR,W_ATL,10,4,stable isotope
2412,6227,Canso,Can,09BFT1-1,2017,241.14,CFL,227,TW,NA,0.018,RR,W_ATL,10,4,stable isotope
2413,6229,Canso,Can,09BFT1-1,2017,259.28,CFL,282,TW,NA,0.752,RR,W_ATL,10,4,stable isotope
2414,6230,Canso,Can,09BFT1-1,2017,267.82,CFL,310,TW,NA,0.012,RR,W_ATL,10,4,stable isotope
2415,6231,Canso,Can,09BFT1-1,2017,226.2,CFL,188,TW,NA,0.03,RR,W_ATL,10,4,stable isotope
2416,6232,Canso,Can,09BFT1-1,2017,249.68,CFL,252,TW,NA,0.31,RR,W_ATL,10,4,stable isotope
2417,6233,Canso,Can,09BFT1-1,2017,232.61,CFL,204,TW,NA,0.024,RR,W_ATL,10,4,stable isotope
2418,6234,Canso,Can,09BFT1-1,2017,218.74,CFL,170,TW,NA,0.026,RR,W_ATL,10,4,stable isotope
2419,6235,Canso,Can,09BFT1-1,2017,249.68,CFL,252,TW,NA,0.002,RR,W_ATL,10,4,stable isotope
2420,6236,Canso,Can,09BFT1-1,2017,218.74,CFL,170,TW,NA,0.49,RR,W_ATL,10,4,stable isotope
2421,6237,Canso,Can,09BFT1-1,2017,245.41,CFL,239,TW,NA,0.024,RR,W_ATL,10,4,stable isotope
2422,6238,Canso,Can,09BFT1-1,2017,236.87,CFL,215,TW,NA,0.884,RR,W_ATL,10,4,stable isotope
2423,6239,Canso,Can,09BFT1-1,2017,237.94,CFL,218,TW,NA,0.002,RR,W_ATL,10,4,stable isotope
2424,6240,Canso,Can,09BFT1-1,2017,263.55,CFL,296,TW,NA,0.044,RR,W_ATL,10,4,stable isotope
2425,6241,Canso,Can,09BFT1-1,2017,272.08,CFL,325,TW,NA,0.244,RR,W_ATL,10,4,stable isotope
2426,6242,Canso,Can,09BFT1-1,2017,218.74,CFL,170,TW,NA,0.02,RR,W_ATL,10,4,stable isotope
2427,6243,Canso,Can,09BFT1-1,2017,219.8,CFL,172,TW,NA,0.014,RR,W_ATL,10,4,stable isotope
2428,6244,Canso,Can,09BFT1-1,2017,244.34,CFL,236,TW,NA,0.06,RR,W_ATL,10,4,stable isotope
2429,6245,Canso,Can,09BFT1-1,2017,258.21,CFL,278,TW,NA,0.034,RR,W_ATL,10,4,stable isotope
2430,6246,Canso,Can,09BFT1-1,2017,204.86,CFL,140,TW,NA,0.088,RR,W_ATL,10,4,stable isotope
2431,6247,Canso,Can,09BFT1-1,2017,250.75,CFL,255,TW,NA,0.03,RR,W_ATL,10,4,stable isotope
2432,6248,Canso,Can,09BFT1-1,2017,228.34,CFL,193,TW,NA,0.452,RR,W_ATL,10,4,stable isotope
2433,6249,Canso,Can,09BFT1-1,2017,246.48,CFL,242,TW,NA,0.792,RR,W_ATL,10,4,stable isotope
2434,6250,Canso,Can,09BFT1-1,2017,251.81,CFL,258,TW,NA,0.018,RR,W_ATL,10,4,stable isotope
2435,6251,Canso,Can,09BFT1-1,2017,251.81,CFL,258,TW,NA,0.56,RR,W_ATL,10,4,stable isotope
2436,6252,Canso,Can,09BFT1-1,2017,214.47,CFL,160,TW,NA,0.732,RR,W_ATL,10,4,stable isotope
2437,6253,Canso,Can,09BFT1-1,2017,267.82,CFL,310,TW,NA,0.018,RR,W_ATL,10,4,stable isotope
2438,6254,Canso,Can,09BFT1-1,2017,214.47,CFL,160,TW,NA,0.544,RR,W_ATL,10,4,stable isotope
2439,6255,Canso,Can,09BFT1-1,2017,231.54,CFL,201,TW,NA,0.732,RR,W_ATL,10,4,stable isotope
2440,6256,L'Ardoise,Can,09BFT1-1,2017,276.86,CFL,384,TW,NA,0.936,RR,W_ATL,10,4,stable isotope
2441,6257,L'Ardoise,Can,09BFT1-1,2017,264.16,CFL,294,TW,NA,0.474,RR,W_ATL,10,4,stable isotope
2442,6258,L'Ardoise,Can,09BFT1-1,2017,259.08,CFL,258,TW,NA,0.038,RR,W_ATL,10,4,stable isotope
2443,6259,L'Ardoise,Can,09BFT1-1,2017,241.57,CFL,236,TW,NA,0.718,RR,W_ATL,11,4,stable isotope
2444,6260,L'Ardoise,Can,09BFT1-1,2017,198.12,CFL,123,TW,NA,0.06,RR,W_ATL,11,4,stable isotope
2445,6261,L'Ardoise,Can,09BFT1-1,2017,224.77,CFL,187,TW,NA,0.024,RR,W_ATL,9,3,stable isotope
2446,6262,L'Ardoise,Can,09BFT1-1,2017,218.44,CFL,159,TW,NA,0.06,RR,W_ATL,10,4,stable isotope
2447,6263,L'Ardoise,Can,09BFT1-1,2017,205.74,CFL,185,TW,NA,0.668,RR,W_ATL,11,4,stable isotope
2448,6264,L'Ardoise,Can,09BFT1-1,2017,220.98,CFL,170,TW,NA,0.976,RR,W_ATL,11,4,stable isotope
2449,6265,L'Ardoise,Can,09BFT1-1,2017,219.8,CFL,172,TW,NA,0.032,RR,W_ATL,10,4,stable isotope
2450,6266,L'Ardoise,Can,09BFT1-1,2017,256.54,CFL,291,TW,NA,0.036,RR,W_ATL,10,4,stable isotope
2451,6267,L'Ardoise,Can,09BFT1-1,2017,233.68,CFL,249,TW,NA,0.698,RR,W_ATL,10,4,stable isotope
2452,6268,L'Ardoise,Can,09BFT1-1,2017,251.11,CFL,265,TW,NA,0.708,RR,W_ATL,11,4,stable isotope
2453,6269,L'Ardoise,Can,09BFT1-1,2017,246.38,CFL,213,TW,NA,0.804,RR,W_ATL,10,4,stable isotope
2454,6270,L'Ardoise,Can,09BFT1-1,2017,218.44,CFL,171,TW,NA,0.908,RR,W_ATL,10,4,stable isotope
2455,6271,L'Ardoise,Can,09BFT1-1,2017,233.71,CFL,217,TW,NA,0.028,RR,W_ATL,10,4,stable isotope
2456,6272,L'Ardoise,Can,09BFT1-1,2017,228.6,CFL,192,TW,NA,0.016,RR,W_ATL,11,4,stable isotope
2457,6273,L'Ardoise,Can,09BFT1-1,2017,195.58,CFL,122,TW,NA,0.93,RR,W_ATL,11,4,stable isotope
2458,6274,L'Ardoise,Can,09BFT1-1,2017,205.74,CFL,123,TW,NA,0.024,RR,W_ATL,10,4,stable isotope
2459,6304,Red Bay,Can,09BFT1-1,2017,NA,CFL,NA,TW,NA,0.316,UN,GSL,8,3,stable isotope
2460,6305,Bay De Verde,Can,09BFT1-1,2017,264.62,CFL,299,TW,NA,0.02,RR,W_ATL,8,3,stable isotope
2461,6306,Newfoundland,Can,09BFT1-1,2017,266.75,CFL,307,TW,NA,0.868,RR,W_ATL,8,3,stable isotope
2462,6308,Placentia,Can,09BFT1-1,2017,279.55,CFL,352,TW,NA,0.1,RR,W_ATL,8,3,stable isotope
2463,6310,Placentia,Can,09BFT1-1,2017,240.07,CFL,224,TW,NA,0.714,RR,W_ATL,8,3,stable isotope
2464,6311,Bay De Verde,Can,09BFT1-1,2017,287.02,CFL,454,TW,NA,0.03,RR,W_ATL,8,3,stable isotope
