;ID1;Source;ID;Year;Length;Type_length;Weight;Type_of_weight;age;Prob.East.;GEAR;BFT_Area;Month;quarter;Method
6794;3674;GBYP;UNIC-SA-M-86;2011;114.36016;SFL;30.34056581;TW;NA;0.999997;TP;W_MED;6;2;Genetics
6795;3675;GBYP;UNIC-SA-M-87;2011;114.36016;SFL;30.34056581;TW;NA;0.999996;TP;W_MED;6;2;Genetics
6796;3676;GBYP;UNIC-SA-M-88;2011;136.07653;SFL;49.86570151;TW;NA;0.999977;TP;W_MED;6;2;Genetics
6797;3677;GBYP;UNIC-SA-M-89;2011;116.24854;SFL;31.7972295;TW;NA;0.999995;TP;W_MED;6;2;Genetics
6798;3678;GBYP;UNIC-SA-M-90;2011;153.07195;SFL;69.7242423;TW;NA;0.999609;TP;W_MED;6;2;Genetics
6799;3679;GBYP;UNIC-SA-M-91;2011;114.36016;SFL;30.34056581;TW;NA;0.999894;TP;W_MED;6;2;Genetics
6800;3680;GBYP;UNIC-SA-M-93;2011;132.29977;SFL;46.01821209;TW;NA;0.999221;TP;W_MED;6;2;Genetics
6801;3681;GBYP;UNIC-SA-M-94;2011;133.24396;SFL;46.96153953;TW;NA;0.999999;TP;W_MED;6;2;Genetics
6802;3682;GBYP;UNIC-SA-M-95;2011;133.24396;SFL;46.96153953;TW;NA;0.999978;TP;W_MED;6;2;Genetics
6803;3683;GBYP;UNIC-SA-M-96;2011;118.13692;SFL;33.29800778;TW;NA;0.999998;TP;W_MED;6;2;Genetics
6804;3684;GBYP;UNIC-SA-M-97;2011;138.9091;SFL;52.88260935;TW;NA;0.99992;TP;W_MED;6;2;Genetics
6805;3685;GBYP;UNIC-SA-M-98;2011;150.23938;SFL;66.11539985;TW;NA;0.999999;TP;W_MED;6;2;Genetics
6806;3686;GBYP;UNIC-SA-M-99;2011;155.90452;SFL;73.45705772;TW;NA;0.999997;TP;W_MED;6;2;Genetics
6807;3687;GBYP;UNIC-SA-M-100;2011;142.68586;SFL;57.08380304;TW;NA;0.999846;TP;W_MED;6;2;Genetics
6808;3688;GBYP;UNIC-SA-M-101;2011;146.46262;SFL;61.49325494;TW;NA;0.999994;TP;W_MED;6;2;Genetics
6809;3689;GBYP;UNIC-SA-M-102;2011;138.9091;SFL;52.88260935;TW;NA;0.999998;TP;W_MED;6;2;Genetics
6810;3690;GBYP;UNIC-SA-M-103;2011;157.7929;SFL;76.01538638;TW;NA;0.999895;TP;W_MED;6;2;Genetics
6811;3691;GBYP;UNIC-SA-M-104;2011;162.51385;SFL;82.65942529;TW;NA;0.999997;TP;W_MED;6;2;Genetics
6812;3692;GBYP;UNIC-SA-M-106;2011;129.4672;SFL;43.26142143;TW;3;0.863;TP;W_MED;7;3;Otolith Chemistry
6813;3693;GBYP;UNIC-SA-M-107;2011;126.63463;SFL;40.61293059;TW;6;0.999778;TP;W_MED;7;3;Genetics
6814;3694;GBYP;UNIC-SA-M-108;2011;132.29977;SFL;46.01821209;TW;5;0.911;TP;W_MED;7;3;Otolith Chemistry
6815;3695;GBYP;UNIC-SA-M-110;2011;119.08111;SFL;34.06512119;TW;4;0.969;TP;W_MED;7;3;Otolith Chemistry
6816;3696;GBYP;UNIC-SA-M-111;2011;123.80206;SFL;38.07081931;TW;5;0.74;TP;W_MED;7;3;Otolith Chemistry
6817;3697;GBYP;UNIC-SA-M-112;2011;136.07653;SFL;49.86570151;TW;4;0.514;TP;W_MED;7;3;Otolith Chemistry
6818;3698;GBYP;UNIC-SA-M-113;2011;141.74167;SFL;56.01415419;TW;5;0.61;TP;W_MED;7;3;Otolith Chemistry
6819;3699;GBYP;UNIC-SA-M-114;2011;129.4672;SFL;43.26142143;TW;4;0.732;TP;W_MED;7;3;Otolith Chemistry
6820;3700;GBYP;UNIC-SA-M-115;2011;131.35558;SFL;45.08713039;TW;6;0.627;TP;W_MED;7;3;Otolith Chemistry
6821;3701;GBYP;UNIC-SA-M-117;2011;168.17899;SFL;NA;TW;NA;0.991;TP;W_MED;6;2;Otolith Chemistry
6822;3702;GBYP;UNIC-SA-M-118;2011;113.41597;SFL;NA;TW;4;0.999932;TP;W_MED;5;2;Genetics
6823;3703;GBYP;UNIC-SA-M-119;2011;117.19273;SFL;NA;TW;5;0.999986;TP;W_MED;5;2;Genetics
6824;3704;GBYP;UNIC-SA-M-120;2011;117.19273;SFL;NA;TW;NA;0.999941;TP;W_MED;5;2;Genetics
6825;3705;GBYP;UNIC-SA-M-121;2011;118.13692;SFL;NA;TW;7;0.999996;TP;W_MED;5;2;Genetics
6826;3706;GBYP;UNIC-SA-M-122;2011;118.13692;SFL;NA;TW;3;1;TP;W_MED;5;2;Genetics
6827;3707;GBYP;UNIC-SA-L-1;2011;221.05363;SFL;201.8064463;TW;11;0.956139;TP;W_MED;5;2;Genetics
6828;3708;GBYP;UNIC-SA-L-2;2011;185.17441;SFL;121.6318245;TW;8;0.941807;TP;W_MED;5;2;Genetics
6829;3709;GBYP;UNIC-SA-L-3;2011;173.84413;SFL;101.5102832;TW;9;0.987855;TP;W_MED;5;2;Genetics
6830;3710;GBYP;UNIC-SA-L-4;2011;175.73251;SFL;104.7019309;TW;8;0.711068;TP;W_MED;5;2;Genetics
6831;3711;GBYP;UNIC-SA-L-5;2011;196.50469;SFL;144.1602505;TW;10;0.999234;TP;W_MED;5;2;Genetics
6832;3712;GBYP;UNIC-SA-L-6;2011;185.17441;SFL;121.6318245;TW;9;0.391193;TP;W_MED;5;2;Genetics
6833;3713;GBYP;UNIC-SA-L-7;2011;201.22564;SFL;154.2864198;TW;NA;0.772586;TP;W_MED;5;2;Genetics
6834;3714;GBYP;UNIC-SA-L-8;2011;216.33268;SFL;189.7416226;TW;9;0.960684;TP;W_MED;6;2;Genetics
6835;3715;GBYP;UNIC-SA-L-9;2011;182.34184;SFL;116.3805742;TW;9;0.813757;TP;W_MED;6;2;Genetics
6836;3716;GBYP;UNIC-SA-L-10;2011;240.88162;SFL;257.8630942;TW;10;0.999883;TP;W_MED;6;2;Genetics
6837;3717;GBYP;UNIC-SA-L-11;2011;207.83497;SFL;169.2171758;TW;10;0.816631;TP;W_MED;6;2;Genetics
6838;3718;GBYP;UNIC-SA-L-12;2011;220.10944;SFL;199.3550369;TW;10;0.995701;TP;W_MED;6;2;Genetics
6839;3719;GBYP;UNIC-SA-L-13;2011;172.89994;SFL;99.93828682;TW;7;0.847061;TP;W_MED;6;2;Genetics
6840;3720;GBYP;UNIC-SA-L-14;2011;212.55592;SFL;180.4324684;TW;9;0.035368;TP;W_MED;6;2;Genetics
6841;3721;GBYP;UNIC-SA-L-15;2011;217.27687;SFL;192.1162799;TW;NA;0.996298;TP;W_MED;6;2;Genetics
6842;3722;GBYP;UNIC-SA-L-16;2011;199.33726;SFL;150.1827136;TW;9;0.951087;TP;W_MED;6;2;Genetics
6843;3723;GBYP;UNIC-SA-L-17;2011;172.89994;SFL;99.93828682;TW;8;0.059631;TP;W_MED;6;2;Genetics
6844;3724;GBYP;UNIC-SA-L-18;2011;178.56508;SFL;109.6096122;TW;8;0.987111;TP;W_MED;6;2;Genetics
6845;3725;GBYP;UNIC-SA-L-20;2011;201.22564;SFL;154.2864198;TW;9;0.693172;TP;W_MED;6;2;Genetics
6846;3726;GBYP;UNIC-SA-L-21;2011;244.65838;SFL;269.5606733;TW;12;0.990479;TP;W_MED;6;2;Genetics
6847;3727;GBYP;UNIC-SA-L-22;2011;177.62089;SFL;107.9575953;TW;NA;0.653209;TP;W_MED;6;2;Genetics
6848;3728;GBYP;UNIC-SA-L-23;2011;229.55134;SFL;224.7485069;TW;11;0.594633;TP;W_MED;6;2;Genetics
6849;3729;GBYP;UNIC-SA-L-24;2011;192.72793;SFL;136.3758089;TW;9;0.788537;TP;W_MED;6;2;Genetics
6850;3730;GBYP;UNIC-SA-L-26;2011;172.89994;SFL;99.93828682;TW;8;0.916653;TP;W_MED;6;2;Genetics
6851;3731;GBYP;UNIC-SA-L-27;2011;182.34184;SFL;116.3805742;TW;7;0.462265;TP;W_MED;6;2;Genetics
6852;3732;GBYP;UNIC-SA-L-28;2011;209.72335;SFL;173.6476227;TW;9;0.240224;TP;W_MED;6;2;Genetics
6853;3733;GBYP;UNIC-SA-L-29;2011;188.00698;SFL;127.033512;TW;9;0.993771;TP;W_MED;6;2;Genetics
6854;3734;GBYP;UNIC-SA-L-30;2011;248.43514;SFL;281.5951333;TW;NA;0.796851;TP;W_MED;6;2;Genetics
6855;3735;GBYP;UNIC-SA-L-31;2011;232.38391;SFL;232.7529315;TW;NA;0.610218;TP;W_MED;6;2;Genetics
6856;3736;GBYP;UNIC-SA-L-32;2011;172.89994;SFL;99.93828682;TW;NA;0.9259;TP;W_MED;6;2;Genetics
6857;3737;GBYP;UNIC-SA-L-33;2011;216.33268;SFL;189.7416226;TW;NA;0.502048;TP;W_MED;6;2;Genetics
6858;3738;GBYP;UNIC-SA-L-34;2011;210.66754;SFL;175.8906121;TW;NA;0.938263;TP;W_MED;6;2;Genetics
6859;3739;GBYP;UNIC-SA-L-35;2011;216.33268;SFL;189.7416226;TW;NA;0.939143;TP;W_MED;6;2;Genetics
6860;3740;GBYP;UNIC-SA-L-36;2011;191.78374;SFL;134.4730722;TW;NA;0.992165;TP;W_MED;6;2;Genetics
6861;3741;GBYP;UNIC-SA-L-37;2011;240.88162;SFL;257.8630942;TW;NA;0.997513;TP;W_MED;6;2;Genetics
6862;3742;GBYP;UNIC-SA-L-38;2011;184.23022;SFL;119.8647869;TW;NA;0.859603;TP;W_MED;6;2;Genetics
6863;3743;GBYP;UNIC-SA-L-39;2011;190.83955;SFL;132.5875445;TW;NA;0.967284;TP;W_MED;6;2;Genetics
6864;3744;GBYP;UNIC-SA-L-40;2011;173.84413;SFL;101.5102832;TW;NA;0.547939;TP;W_MED;6;2;Genetics
6865;3745;GBYP;UNIC-SA-L-41;2011;189.89536;SFL;130.7191556;TW;9;0.851;TP;W_MED;6;2;Otolith Chemistry
6866;3746;GBYP;UNIC-SA-L-43;2011;203.11402;SFL;158.4617618;TW;10;0.668;TP;W_MED;6;2;Otolith Chemistry
6867;3747;GBYP;UNIC-SA-L-45;2011;213.50011;SFL;182.7314733;TW;9;0.448;TP;W_MED;6;2;Otolith Chemistry
6868;3748;GBYP;UNIC-SA-L-46;2011;172.89994;SFL;99.93828682;TW;7;0.869;TP;W_MED;6;2;Otolith Chemistry
6869;3749;GBYP;UNIC-SA-L-49;2011;178.56508;SFL;109.6096122;TW;9;0.859;TP;W_MED;6;2;Otolith Chemistry
6870;3750;GBYP;UNIC-SA-L-56;2011;195.5605;SFL;142.1879756;TW;7;0.96;TP;W_MED;6;2;Otolith Chemistry
6871;3751;GBYP;UNIC-SA-L-61;2011;207.83497;SFL;NA;TW;NA;0.906;TP;W_MED;6;2;Otolith Chemistry
6872;3752;GBYP;UNIC-SA-L-62;2011;229.55134;SFL;NA;TW;NA;0.967;TP;W_MED;6;2;Otolith Chemistry
6873;3753;GBYP;UNIC-SA-L-63;2011;222.94201;SFL;NA;TW;NA;0.954;TP;W_MED;6;2;Otolith Chemistry
6874;3754;GBYP;UNIC-SA-L-64;2011;224.83039;SFL;NA;TW;NA;0.957;TP;W_MED;6;2;Otolith Chemistry
6875;3755;GBYP;UNIC-SA-L-65;2011;236.16067;SFL;NA;TW;NA;0.952;TP;W_MED;6;2;Otolith Chemistry
6876;3756;GBYP;UNIG-LI-J-1;2011;78;SFL;8.9;TW;3;0.969012;LL;W_MED;5;2;Genetics
6877;3757;GBYP;UNIG-LI-J-2;2011;80;SFL;8.3;TW;NA;0.992911;LL;W_MED;5;2;Genetics
6878;3758;GBYP;UNIG-LI-J-3;2011;75;SFL;7.4;TW;3;0.44116;LL;W_MED;5;2;Genetics
6879;3759;GBYP;UNIG-LI-J-4;2011;81;SFL;9.8;TW;NA;0.729554;LL;W_MED;5;2;Genetics
6880;3760;GBYP;UNIG-LI-J-5;2011;75;SFL;7.5;TW;2;0.989161;LL;W_MED;5;2;Genetics
6881;3761;GBYP;UNIG-LI-J-6;2011;78;SFL;8.4;TW;3;0.769584;LL;W_MED;5;2;Genetics
6882;3762;GBYP;UNIG-LI-J-7;2011;76;SFL;7.9;TW;4;0.345688;LL;W_MED;5;2;Genetics
6883;3763;GBYP;UNIG-LI-J-8;2011;80;SFL;8.4;TW;3;0.992385;LL;W_MED;5;2;Genetics
6884;3764;GBYP;UNIG-LI-J-9;2011;76;SFL;8.2;TW;2;0.961694;LL;W_MED;5;2;Genetics
6885;3765;GBYP;UNIG-LI-J-11;2011;102;SFL;16.5;TW;3;0.996938;LL;W_MED;5;2;Genetics
6886;3766;GBYP;UNIG-LI-J-12;2011;97;SFL;15.5;TW;3;0.902968;LL;W_MED;5;2;Genetics
6887;3767;GBYP;UNIG-LI-J-13;2011;98;SFL;15.5;TW;3;0.109009;LL;W_MED;5;2;Genetics
6888;3768;GBYP;UNIG-LI-J-14;2011;97;SFL;15.8;TW;4;0.968157;LL;W_MED;5;2;Genetics
6889;3769;GBYP;UNIG-LI-J-16;2011;97;SFL;15.5;TW;3;0.505776;LL;W_MED;5;2;Genetics
6890;3770;GBYP;UNIG-LI-J-17;2011;93;SFL;15;TW;3;0.986433;LL;W_MED;5;2;Genetics
6891;3771;GBYP;UNIG-LI-J-18;2011;102;SFL;16;TW;4;0.981818;LL;W_MED;5;2;Genetics
6892;3772;GBYP;UNIG-LI-J-19;2011;99;SFL;15.5;TW;3;0.979893;LL;W_MED;5;2;Genetics
6893;3773;GBYP;UNIG-LI-J-20;2011;99;SFL;16;TW;3;0.956731;LL;W_MED;5;2;Genetics
6894;3774;GBYP;UNIG-LI-J-21;2011;75;SFL;7.5;TW;2;0.183762;LL;W_MED;5;2;Genetics
6895;3775;GBYP;UNIG-LI-J-22;2011;76;SFL;7.5;TW;2;0.341805;LL;W_MED;5;2;Genetics
6896;3776;GBYP;UNIG-LI-J-23;2011;79;SFL;8;TW;2;0.227042;LL;W_MED;5;2;Genetics
6897;3777;GBYP;UNIG-LI-J-24;2011;80;SFL;8;TW;3;0.950587;LL;W_MED;5;2;Genetics
6898;3778;GBYP;UNIG-LI-J-25;2011;79;SFL;7.5;TW;3;0.995449;LL;W_MED;5;2;Genetics
6899;3779;GBYP;UNIG-LI-J-26;2011;96;SFL;15;TW;3;0.970902;LL;W_MED;5;2;Genetics
6900;3780;GBYP;UNIG-LI-J-28;2011;79;SFL;8;TW;3;0.039277;LL;W_MED;5;2;Genetics
6901;3781;GBYP;UNIG-LI-J-29;2011;77;SFL;8;TW;2;0.878371;LL;W_MED;5;2;Genetics
6902;3782;GBYP;UNIG-LI-J-30;2011;75;SFL;7.5;TW;NA;0.892542;LL;W_MED;5;2;Genetics
6903;3783;GBYP;UNIG-LI-J-31;2011;98;SFL;15.5;TW;4;0.931098;LL;W_MED;5;2;Genetics
6904;3784;GBYP;UNIG-LI-J-32;2011;96;SFL;15.5;TW;NA;0.959517;LL;W_MED;5;2;Genetics
6905;3785;GBYP;UNIG-LI-J-33;2011;94;SFL;15;TW;3;0.873624;LL;W_MED;5;2;Genetics
6906;3786;GBYP;UNIG-LI-J-34;2011;50;SFL;3.1;TW;2;0.914533;LL;W_MED;5;2;Genetics
6907;3787;GBYP;UNIG-LI-J-35;2011;114;SFL;22;TW;5;0.959951;LL;W_MED;5;2;Genetics
6908;3788;GBYP;UNIG-LI-J-36;2011;115;SFL;23;TW;5;0.96879;LL;W_MED;5;2;Genetics
6909;3789;GBYP;UNIG-LI-J-37;2011;116;SFL;25.5;TW;5;0.954016;LL;W_MED;5;2;Genetics
6910;3790;GBYP;UNIG-LI-J-38;2011;81;SFL;9;TW;NA;0.704711;LL;W_MED;5;2;Genetics
6911;3791;GBYP;UNIG-LI-J-39;2011;78;SFL;8;TW;NA;0.968634;LL;W_MED;5;2;Genetics
6912;3792;GBYP;UNIG-LI-J-40;2011;75;SFL;7.5;TW;NA;0.935093;LL;W_MED;5;2;Genetics
6913;3793;GBYP;UNIG-LI-J-41;2011;76;SFL;8;TW;NA;0.568149;LL;W_MED;5;2;Genetics
6914;3794;GBYP;UNIG-LI-J-42;2011;116;SFL;25;TW;5;0.998766;LL;W_MED;5;2;Genetics
6915;3795;GBYP;DFO-GSL-L-1;2013;184.68;SFL;133.8097492;TW;NA;0.27455;RR;GSL;10;4;Genetics
6916;3796;GBYP;DFO-GSL-L-2;2013;192.456;SFL;141.0672271;TW;NA;0.75195;RR;GSL;10;4;Genetics
6917;3797;GBYP;DFO-GSL-L-3;2013;268.272;SFL;386.4606992;TW;NA;0.16503;RR;GSL;NA;NA;Genetics
6918;3798;GBYP;DFO-GSL-L-4;2013;240.612768;SFL;248.9814621;TW;NA;0.92538;RR;GSL;9;3;Genetics
6919;3799;GBYP;DFO-GSL-L-5;2013;287.712;SFL;393.7181772;TW;NA;0.78341;RR;GSL;10;4;Genetics
6920;3800;GBYP;DFO-GSL-L-6;2013;232.308;SFL;229.5177392;TW;NA;0.99583;RR;GSL;9;3;Genetics
6921;3801;GBYP;DFO-GSL-L-7;2013;232.9311545;SFL;243.1255103;TW;NA;0.20293;RR;GSL;9;3;Genetics
6922;3802;GBYP;DFO-GSL-L-8;2013;288.684;SFL;378.2960366;TW;NA;0.2631;RR;GSL;9;3;Genetics
6923;3803;GBYP;DFO-GSL-L-9;2013;277.992;SFL;377.3888518;TW;NA;0.12007;RR;GSL;9;3;Genetics
6924;3804;GBYP;DFO-GSL-L-10;2013;279.936;SFL;334.2975767;TW;NA;0.51015;RR;GSL;9;3;Genetics
6925;3805;GBYP;DFO-GSL-L-11;2013;293.544;SFL;380.1104061;TW;NA;0.82871;RR;GSL;9;3;Genetics
6926;3806;GBYP;DFO-GSL-L-12;2013;265.356;SFL;309.3499963;TW;NA;0.53726;RR;GSL;9;3;Genetics
6927;3807;GBYP;DFO-GSL-L-13;2013;235.224;SFL;204.1165665;TW;NA;0.98036;RR;GSL;9;3;Genetics
6928;3808;GBYP;DFO-GSL-L-14;2013;244.944;SFL;251.290173;TW;NA;0.93724;RR;GSL;10;4;Genetics
6929;3809;GBYP;DFO-GSL-L-15;2013;212.868;SFL;206.3845284;TW;NA;0.30295;RR;GSL;9;3;Genetics
6930;3810;GBYP;DFO-GSL-L-17;2013;209.952;SFL;167.3755845;TW;NA;0.96197;RR;GSL;9;3;Genetics
6931;3811;GBYP;DFO-GSL-L-18;2013;275.076;SFL;392.3574001;TW;NA;0.28342;RR;GSL;9;3;Genetics
6932;3812;GBYP;DFO-GSL-L-19;2013;270.216;SFL;420.0265346;TW;NA;0.95267;RR;GSL;9;3;Genetics
6933;3813;GBYP;DFO-GSL-L-20;2013;236.196;SFL;186.4264641;TW;NA;0.99653;RR;GSL;9;3;Genetics
6934;3814;GBYP;DFO-GSL-L-21;2013;237.168;SFL;222.7138537;TW;NA;0.58174;RR;GSL;9;3;Genetics
6935;3815;GBYP;DFO-GSL-L-22;2013;236.196;SFL;427.2840125;TW;NA;0.28555;RR;GSL;9;3;Genetics
6936;3816;GBYP;DFO-GSL-L-23;2013;272.16;SFL;323.8649522;TW;NA;0.46577;RR;GSL;9;3;Genetics
6937;3817;AZTI;HL-09-BFT-1;2009;88.5;SFL;13.27125292;TW;NA;0.975591995;BB;E_ATL;7;3;Otolith Chemistry
6938;3818;AZTI;HL-09-BFT-2;2009;117.4206664;SFL;23.44;TW;NA;0.910459861;BB;E_ATL;7;3;Otolith Chemistry
6939;3819;AZTI;HL-09-BFT-4;2009;105.1047667;SFL;17.18;TW;NA;0.834984441;BB;E_ATL;7;3;Otolith Chemistry
6940;3820;AZTI;HL-09-BFT-5;2009;117.5634317;SFL;23.52;TW;NA;0.899010611;BB;E_ATL;7;3;Otolith Chemistry
6941;3821;AZTI;HL-09-BFT-6;2009;119.5301478;SFL;24.64;TW;NA;0.869792711;BB;E_ATL;7;3;Otolith Chemistry
6942;3822;AZTI;HL-09-BFT-7;2009;117.0623762;SFL;23.24;TW;NA;0.379805665;BB;E_ATL;7;3;Otolith Chemistry
6943;3823;AZTI;HL-09-BFT-8;2009;111.235411;SFL;20.14;TW;NA;0.984301784;BB;E_ATL;7;3;Otolith Chemistry
6944;3824;AZTI;HL-09-BFT-9;2009;109.355337;SFL;19.2;TW;NA;0.746976208;BB;E_ATL;7;3;Otolith Chemistry
6945;3825;AZTI;HL-09-BFT-10;2009;107.666288;SFL;18.38;TW;NA;0.738456445;BB;E_ATL;7;3;Otolith Chemistry
6946;3826;AZTI;HL-09-BFT-11;2009;117.7058849;SFL;23.6;TW;NA;0.943732177;BB;E_ATL;7;3;Otolith Chemistry
6947;3827;AZTI;HL-09-BFT-12;2009;107.7080551;SFL;18.4;TW;NA;0.945960312;BB;E_ATL;7;3;Otolith Chemistry
6948;3828;AZTI;HL-09-BFT-16;2009;115.9754555;SFL;22.64;TW;NA;0.607032262;BB;E_ATL;7;3;Otolith Chemistry
6949;3829;AZTI;HL-09-BFT-30;2009;111;SFL;30.94;TW;NA;0.932678855;BB;E_ATL;7;3;Otolith Chemistry
6950;3830;AZTI;HL-09-BFT-31;2009;105;SFL;27.35;TW;NA;0.9605004;BB;E_ATL;7;3;Otolith Chemistry
6951;3831;AZTI;HL-09-BFT-36;2009;146.5;SFL;54.84026344;TW;NA;0.948949497;BB;E_ATL;7;3;Otolith Chemistry
6952;3832;AZTI;HL-09-BFT-38;2009;155.5;SFL;64.86160278;TW;NA;0.774515112;BB;E_ATL;7;3;Otolith Chemistry
6953;3833;AZTI;HL-09-BFT-39;2009;152.5;SFL;61.40040402;TW;NA;0.6837808;BB;E_ATL;7;3;Otolith Chemistry
6954;3834;AZTI;HL-09-BFT-40;2009;139;SFL;47.29914405;TW;NA;0.546489643;BB;E_ATL;7;3;Otolith Chemistry
6955;3835;AZTI;HL-09-BFT-41;2009;143;SFL;51.23155812;TW;NA;0.733404357;BB;E_ATL;7;3;Otolith Chemistry
6956;3836;AZTI;HL-09-BFT-43;2009;155.5;SFL;64.86160278;TW;NA;0.873102857;BB;E_ATL;7;3;Otolith Chemistry
6957;3837;AZTI;HL-09-BFT-44;2009;153;SFL;61.96878721;TW;NA;0.332640909;BB;E_ATL;7;3;Otolith Chemistry
6958;3838;AZTI;HL-09-BFT-45;2009;155;SFL;64.27622306;TW;NA;1.79E-05;BB;E_ATL;7;3;Otolith Chemistry
6959;3839;AZTI;HL-09-BFT-51;2009;159.5;SFL;69.66873964;TW;NA;0.061346065;BB;E_ATL;7;3;Otolith Chemistry
6960;3840;AZTI;HL-09-BFT-52;2009;148.5;SFL;56.97398356;TW;NA;0.984723245;BB;E_ATL;7;3;Otolith Chemistry
6961;3841;AZTI;HL-09-BFT-53;2009;160;SFL;70.28527851;TW;NA;0.233270098;BB;E_ATL;7;3;Otolith Chemistry
6962;3842;AZTI;HL-09-BFT-55;2009;170;SFL;83.36434315;TW;NA;0.891649179;BB;E_ATL;7;3;Otolith Chemistry
6963;3843;AZTI;HL-09-BFT-56;2009;152.5;SFL;65.5;TW;NA;0.118873556;BB;E_ATL;7;3;Otolith Chemistry
6964;3844;AZTI;HL-09-BFT-58;2009;168;SFL;80.63289392;TW;NA;0.980777205;BB;E_ATL;7;3;Otolith Chemistry
6965;3845;AZTI;HL-09-BFT-59;2009;152.5;SFL;61.40040402;TW;NA;8.34E-06;BB;E_ATL;7;3;Otolith Chemistry
6966;3846;AZTI;HL-09-BFT-60;2009;158;SFL;67.84007489;TW;NA;0.914355129;BB;E_ATL;7;3;Otolith Chemistry
6967;3847;AZTI;HL-09-BFT-61;2009;147.1;SFL;55.47486993;TW;NA;0.369489115;BB;E_ATL;7;3;Otolith Chemistry
6968;3848;AZTI;HL-09-BFT-62;2009;158;SFL;67.84007489;TW;NA;0.945428545;BB;E_ATL;7;3;Otolith Chemistry
6969;3849;AZTI;HL-09-BFT-63;2009;162;SFL;72.78659191;TW;NA;0.92229996;BB;E_ATL;7;3;Otolith Chemistry
6970;3850;AZTI;HL-09-BFT-64;2009;155.6;SFL;64.97908959;TW;NA;0.913677038;BB;E_ATL;7;3;Otolith Chemistry
6971;3851;AZTI;HL-09-BFT-65;2009;160;SFL;70.28527851;TW;NA;0.953488063;BB;E_ATL;7;3;Otolith Chemistry
6972;3852;AZTI;HL-09-BFT-66;2009;135.2;SFL;110.5;TW;NA;0.916501314;BB;E_ATL;8;3;Otolith Chemistry
6973;3853;AZTI;HL-09-BFT-67;2009;143.5;SFL;51.73741435;TW;NA;0.968807714;BB;E_ATL;8;3;Otolith Chemistry
6974;3854;AZTI;HL-09-BFT-68;2009;149.6;SFL;111;TW;NA;0.730191268;BB;E_ATL;8;3;Otolith Chemistry
6975;3855;AZTI;HL-09-BFT-69;2009;156.3;SFL;65.80534071;TW;NA;0.766453639;BB;E_ATL;8;3;Otolith Chemistry
6976;3856;AZTI;HL-09-BFT-71;2009;155.2;SFL;64.50996437;TW;NA;0.980121308;BB;E_ATL;8;3;Otolith Chemistry
6977;3857;AZTI;HL-09-BFT-72;2009;135;SFL;125.5;TW;NA;0.992295057;BB;E_ATL;8;3;Otolith Chemistry
6978;3858;AZTI;HL-09-BFT-96;2009;91;SFL;14.5;TW;NA;0.930135391;BB;E_ATL;7;3;Otolith Chemistry
6979;3859;AZTI;HL-09-BFT-102;2009;87;SFL;13.5;TW;NA;0.938557263;BB;E_ATL;7;3;Otolith Chemistry
6980;3860;AZTI;HL-09-BFT-104;2009;92;SFL;14.5;TW;NA;0.876675952;BB;E_ATL;7;3;Otolith Chemistry
6981;3861;AZTI;HL-09-BFT-105;2009;77;SFL;10.7;TW;NA;0.944017719;BB;E_ATL;7;3;Otolith Chemistry
6982;3862;AZTI;HL-09-BFT-109;2009;85;SFL;11.5;TW;NA;6.39E-14;BB;E_ATL;7;3;Otolith Chemistry
6983;3863;AZTI;HL-09-BFT-110;2009;92;SFL;16;TW;NA;0.850411457;BB;E_ATL;7;3;Otolith Chemistry
6984;3864;AZTI;HL-09-BFT-111;2009;71;SFL;10;TW;NA;0.837431359;BB;E_ATL;7;3;Otolith Chemistry
6985;3865;AZTI;HL-09-BFT-113;2009;82;SFL;10.5;TW;NA;0.768277545;BB;E_ATL;7;3;Otolith Chemistry
6986;3866;AZTI;HL-09-BFT-115;2009;97;SFL;17.5;TW;NA;0.986557408;BB;E_ATL;7;3;Otolith Chemistry
6987;3867;AZTI;HL-09-BFT-116;2009;97;SFL;18;TW;NA;0.835296769;BB;E_ATL;7;3;Otolith Chemistry
6988;3868;AZTI;HL-09-BFT-117;2009;91;SFL;13;TW;NA;0.802085071;BB;E_ATL;7;3;Otolith Chemistry
6989;3869;AZTI;HL-09-BFT-190;2009;163;SFL;74.05846825;TW;NA;0.976044497;BB;E_ATL;7;3;Otolith Chemistry
6990;3870;AZTI;HL-09-BFT-191;2009;159.5;SFL;69.66873964;TW;NA;0.932118244;BB;E_ATL;7;3;Otolith Chemistry
6991;3871;AZTI;HL-09-BFT-192;2009;155;SFL;64.27622306;TW;NA;0.783361533;BB;E_ATL;7;3;Otolith Chemistry
6992;3872;AZTI;HL-09-BFT-193;2009;166.5;SFL;78.62265374;TW;NA;0.735929811;BB;E_ATL;7;3;Otolith Chemistry
6993;3873;AZTI;HL-09-BFT-194;2009;166.5;SFL;78.62265374;TW;NA;0.963205391;BB;E_ATL;7;3;Otolith Chemistry
6994;3874;AZTI;HL-09-BFT-195;2009;160;SFL;70.28527851;TW;NA;0.972974871;BB;E_ATL;7;3;Otolith Chemistry
6995;3875;AZTI;HL-09-BFT-196;2009;167;SFL;79.28909944;TW;NA;0.969465297;BB;E_ATL;7;3;Otolith Chemistry
6996;3876;AZTI;HL-09-BFT-197;2009;158.5;SFL;68.44614678;TW;NA;0.952213187;BB;E_ATL;7;3;Otolith Chemistry
